temp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,visibility,weather_main,weather_desc,lat,lon,altitude,sea_level,dew_point,clouds,day_of_week,train_number,train_name,origin_code,origin_name,dest_code,dest_name,scheduled_arr_time,actual_arr_time,scheduled_dept_time,actual_dept_time,dwell_minutes,day_of_journey,curr_station_code,tracks_on_route,maintenance_type,trains_nearby
295.01,294.0347205,293.5407256,296.9364189,70,1017,5.808327586,186,78.94855804,Clouds,scattered clouds,18.1409,77.1473,726,295.01,5.58,20.46,Friday,12280,Train_12280,HYB,Hyderabad,VSKP,Visakhapatnam,9/13/2025 2:38,9/13/2025 2:37,9/13/2025 2:47,9/13/2025 2:54,17,2,HYB,2,Signal Check,10
314.45,316.0355323,313.9078145,314.694046,57,1009,18.28024305,20,11.75322948,Clouds,scattered clouds,23.5391,79.3944,619,314.45,9.43,10.29,Saturday,12957,Train_12957,ALD,Prayagraj,DDN,Dehradun,9/13/2025 3:14,9/13/2025 3:42,9/13/2025 3:24,9/13/2025 3:40,-2,2,HYB,5,Electrical Work,5
306.43,307.71325,304.9549949,308.0597172,77,1016,13.425128,222,48.68754202,Clouds,scattered clouds,25.2543,71.222,104,306.43,13.73,5.56,Sunday,22105,Train_22105,JAT,Jammu Tawi,VSKP,Visakhapatnam,9/13/2025 4:24,9/13/2025 4:48,9/13/2025 4:34,9/13/2025 4:32,-16,2,BBS,4,Signal Check,7
291.02,290.5256003,289.8296384,291.4376863,,1011,15.48899147,299,20.14266291,Clear,clear sky,24.7851,81.7505,404,291.02,14.78,29.87,Monday,12964,Train_12964,NDLS,New Delhi,CNB,Kanpur Central,9/13/2025 6:03,9/13/2025 6:27,9/13/2025 6:25,9/13/2025 6:41,14,2,VSKP,2,None,0
301.56,301.331238,300.7769845,303.3525965,59,1018,5.413992761,150,72.1653573,Clouds,scattered clouds,19.8362,84.8052,494,301.56,13.62,6.44,Tuesday,16346,Train_16346,SBC,KSR Bengaluru,SBC,KSR Bengaluru,9/13/2025 7:30,9/13/2025 7:41,9/13/2025 7:54,9/13/2025 7:58,17,2,DDN,6,Track Repair,14
313.19,313.7795115,313.1335283,313.4100213,99,1016,3.464962162,45,80.47261677,Drizzle,light intensity drizzle,23.4424,76.1011,785,313.19,14.68,33.58,Wednesday,12417,Train_12417,HWH,Howrah Junction,CSTM,Mumbai CST,9/13/2025 7:43,9/13/2025 7:45,9/13/2025 8:06,9/13/2025 8:15,30,2,HWH,4,None,0
296.99,296.4144681,295.0487604,298.0207833,94,1018,10.53888174,257,49.62264557,Mist,mist,25.0214,81.1374,,296.99,14.33,30.82,Thursday,12280,Train_12280,PUNE,Pune,JAT,Jammu Tawi,9/13/2025 8:26,9/13/2025 8:48,9/13/2025 8:43,9/13/2025 8:42,-6,2,BCT,3,None,11
286.53,286.0944973,285.3124723,288.3702892,63,1016,5.711441285,251,84.8326302,Clear,clear sky,24.5037,75.7132,509,286.53,10.2,33.86,Friday,14014,Train_14014,LKO,Lucknow,SBC,KSR Bengaluru,9/13/2025 10:13,9/13/2025 10:14,9/13/2025 10:39,9/13/2025 10:41,27,2,CSTM,3,Electrical Work,6
300.99,301.4281965,299.5955511,302.2102598,74,1011,8.774277565,206,59.85741359,Drizzle,light intensity drizzle,21.7984,78.3658,578,300.99,8.7,27.14,Saturday,11010,Train_11010,NDLS,New Delhi,ALD,Prayagraj,9/13/2025 10:13,9/13/2025 10:21,9/13/2025 10:30,9/13/2025 10:41,20,2,BBS,1,None,7
312.03,313.5228579,311.1558788,312.8870579,58,1009,11.3180439,264,46.13907556,Rain,moderate rain,23.1671,76.6722,620,312.03,7.28,28.29,Sunday,12988,Train_12988,CSTM,Mumbai CST,PUNE,Pune,9/13/2025 12:17,9/13/2025 12:30,9/13/2025 12:23,9/13/2025 12:36,6,2,LKO,6,None,12
292.15,292.6029114,291.8231847,292.9385032,51,1007,16.09355908,32,30.99644595,Mist,mist,19.628,75.6123,328,292.15,12,13.52,Monday,12002,Train_12002,PNBE,Patna Jn,PNBE,Patna Jn,9/13/2025 12:09,9/13/2025 12:33,9/13/2025 12:31,9/13/2025 12:42,9,2,BCT,5,None,2
314.55,316.1019164,312.8997762,315.9740021,81,1005,8.034850075,213,58.01892378,Rain,moderate rain,16.8685,76.9242,601,314.55,14.67,23.4,Tuesday,18518,Train_18518,BCT,Mumbai Central,CSTM,Mumbai CST,9/13/2025 13:09,9/13/2025 13:16,9/13/2025 13:24,9/13/2025 13:39,23,2,JAT,4,None,4
313.65,313.1843526,313.5709825,314.4467997,99,1013,10.08216176,344,61.02142913,Clear,clear sky,27.6414,73.1982,372,313.65,14.3,21.22,Wednesday,12011,Train_12011,CNB,Kanpur Central,PNBE,Patna Jn,9/13/2025 14:33,9/13/2025 14:32,9/13/2025 14:48,9/13/2025 15:03,31,2,CNB,2,None,11
314.73,316.4647929,312.7516485,315.8854878,,1019,5.847596501,174,96.17586907,Mist,mist,16.5813,76.4132,709,314.73,5.7,10.81,Thursday,11010,Train_11010,SBC,KSR Bengaluru,VSKP,Visakhapatnam,9/13/2025 16:12,9/13/2025 16:13,9/13/2025 16:20,9/13/2025 16:25,12,2,HWH,6,Track Repair,0
312.59,314.1080026,311.8580654,313.3147581,59,1009,11.57715818,55,56.45171059,Fog,dense fog,16.5013,83.5111,866,312.59,5.52,13.6,Friday,12964,Train_12964,CNB,Kanpur Central,PUNE,Pune,9/13/2025 17:07,9/13/2025 17:23,9/13/2025 17:22,9/13/2025 17:27,4,2,CNB,6,None,6
308.76,308.9531381,307.1098944,310.5911755,69,1006,9.111104561,84,72.61369267,Drizzle,light intensity drizzle,18.2082,72.578,688,308.76,6.06,39.63,Saturday,12011,Train_12011,JAT,Jammu Tawi,HYB,Hyderabad,9/13/2025 17:16,9/13/2025 17:13,9/13/2025 17:38,9/13/2025 17:46,33,2,HWH,3,Electrical Work,4
300.43,300.2983993,299.9923802,300.7440219,,1017,8.521082004,106,83.57570547,Rain,moderate rain,17.577,70.7254,920,300.43,7.21,28.66,Sunday,11010,Train_11010,JAT,Jammu Tawi,VSKP,Visakhapatnam,9/13/2025 19:57,9/13/2025 19:53,9/13/2025 20:26,9/13/2025 20:32,39,2,VSKP,1,Signal Check,7
302.47,303.0559062,300.535144,303.728642,96,1017,8.943970653,17,44.86925311,Clouds,scattered clouds,16.7813,71.7791,160,302.47,8.94,29.46,Monday,11010,Train_11010,JAT,Jammu Tawi,PUNE,Pune,9/13/2025 20:34,9/13/2025 20:37,9/13/2025 20:57,9/13/2025 21:19,42,2,JAT,1,None,12
288.58,287.6571885,287.3810689,288.7617114,75,1011,8.097855394,28,81.84517269,Drizzle,light intensity drizzle,15.6748,83.8737,145,288.58,6.67,23.99,Tuesday,12988,Train_12988,CDG,Chandigarh,NDLS,New Delhi,9/13/2025 21:25,9/13/2025 21:25,9/13/2025 21:41,9/13/2025 21:48,23,2,PNBE,4,None,7
297.85,297.5205594,296.6351784,297.8532251,76,1009,9.481465438,99,64.16311796,Fog,dense fog,24.3236,76.7419,730,297.85,9.4,30.26,Wednesday,12002,Train_12002,CSTM,Mumbai CST,HWH,Howrah Junction,9/13/2025 22:30,9/13/2025 22:30,9/13/2025 22:42,9/13/2025 23:04,34,2,CDG,3,None,8
290.19,290.8520008,289.7947018,291.9525502,,1010,9.583473221,298,48.36988958,Clouds,scattered clouds,23.1471,76.512,121,290.19,5.49,34.1,Thursday,12560,Train_12560,PNBE,Patna Jn,VSKP,Visakhapatnam,9/13/2025 23:50,9/14/2025 0:17,9/14/2025 0:13,9/14/2025 0:12,-5,2,PUNE,6,Track Repair,6
299.53,300.4513535,298.5839447,301.1575702,71,1005,8.273869801,35,57.36786491,Drizzle,light intensity drizzle,26.9902,77.552,642,299.53,6.72,6.53,Friday,18518,Train_18518,BCT,Mumbai Central,NDLS,New Delhi,9/13/2025 23:17,9/13/2025 23:14,9/13/2025 23:22,9/13/2025 23:43,29,2,BCT,5,None,10
291.5,290.6249873,289.8123764,291.973261,64,1019,8.881007121,83,31.39395789,Clouds,scattered clouds,19.9663,75.6472,642,291.5,8.29,7.93,Saturday,12002,Train_12002,CDG,Chandigarh,PNBE,Patna Jn,9/14/2025 1:27,9/14/2025 1:39,9/14/2025 1:36,9/14/2025 1:56,17,3,MAS,3,Track Repair,0
297.71,297.459275,296.1400736,299.7066289,94,1018,3.488105787,180,57.05343589,Rain,moderate rain,25.3397,70.0422,893,297.71,10.83,6.68,Sunday,12957,Train_12957,BBS,Bhubaneswar,PUNE,Pune,9/14/2025 2:03,9/14/2025 2:26,9/14/2025 2:24,9/14/2025 2:24,-2,3,PNBE,4,None,12
289.03,289.3029424,287.640387,290.5852438,54,1015,13.06727232,357,33.30193805,Drizzle,light intensity drizzle,24.4673,78.2954,603,289.03,10.65,9.44,Monday,22105,Train_22105,BBS,Bhubaneswar,TCR,Thrissur,9/14/2025 2:17,9/14/2025 2:34,9/14/2025 2:35,9/14/2025 2:52,18,3,BBS,4,Track Repair,2
288.07,287.2715,288.0378969,289.244,56,1008,13.50534724,340,37.13093756,Rain,moderate rain,26.7886,76.087,132,288.07,13.6,28.28,Tuesday,12964,Train_12964,NDLS,New Delhi,HYB,Hyderabad,9/14/2025 4:23,9/14/2025 4:42,9/14/2025 4:45,9/14/2025 4:59,17,3,NDLS,3,None,7
301.62,301.8034419,300.4301901,302.5546238,,1006,5.862987065,289,59.04229444,Clouds,scattered clouds,27.3704,80.4161,241,301.62,12.17,10.18,Wednesday,12011,Train_12011,BBS,Bhubaneswar,CSTM,Mumbai CST,9/14/2025 4:11,9/14/2025 4:21,9/14/2025 4:35,9/14/2025 4:41,20,3,TCR,4,None,2
314.58,314.8182697,314.4104467,315.4836563,69,1009,8.505069649,69,51.28879937,Mist,mist,21.2746,77.4278,713,314.58,9.69,36.73,Thursday,12988,Train_12988,NDLS,New Delhi,HWH,Howrah Junction,9/14/2025 5:51,9/14/2025 6:08,9/14/2025 6:16,9/14/2025 6:23,15,3,NDLS,3,Electrical Work,7
288.26,288.4564136,286.4413325,289.1983156,61,1015,9.601771582,343,49.05526081,Mist,mist,24.6949,77.93,196,288.26,7.82,32.14,Friday,12280,Train_12280,BCT,Mumbai Central,SBC,KSR Bengaluru,9/14/2025 7:34,9/14/2025 7:37,9/14/2025 8:00,9/14/2025 8:22,45,3,CNB,2,Signal Check,0
307.82,306.9522481,306.0567187,308.2128001,78,1005,9.343795617,45,51.50533389,Mist,mist,26.6659,81.6105,450,307.82,7.52,38.58,Saturday,12927,Train_12927,SBC,KSR Bengaluru,CSTM,Mumbai CST,9/14/2025 8:05,9/14/2025 8:16,9/14/2025 8:20,9/14/2025 8:31,15,3,SBC,3,None,4
301.59,301.7031467,301.3277604,302.3643673,63,1010,13.56081293,197,36.94155557,Fog,dense fog,21.8177,81.4001,631,301.59,5.27,25.87,Sunday,12451,Train_12451,HWH,Howrah Junction,HYB,Hyderabad,9/14/2025 9:11,9/14/2025 9:24,9/14/2025 9:39,9/14/2025 9:55,31,3,CDG,3,Electrical Work,3
301,301.4552051,299.011698,301.4218704,75,1005,14.30521615,281,0,Clear,clear sky,18.244,78.5791,751,301,6.2,39.97,Monday,12011,Train_12011,DDN,Dehradun,LKO,Lucknow,9/14/2025 10:28,9/14/2025 10:57,9/14/2025 10:42,9/14/2025 11:06,9,3,NDLS,4,None,4
306.94,308.191487,305.7860535,308.5588904,53,1009,12.03011668,281,0,Clear,clear sky,27.1181,77.5042,190,306.94,12.47,26.32,Tuesday,14014,Train_14014,BCT,Mumbai Central,LKO,Lucknow,9/14/2025 10:30,9/14/2025 10:54,9/14/2025 10:37,9/14/2025 11:02,8,3,NDLS,4,Electrical Work,7
296.37,296.6098744,295.5549604,298.2897797,76,1014,9.718394578,25,71.99435265,Mist,mist,27.9196,76.112,782,296.37,5.6,35.42,Wednesday,12290,Train_12290,MAS,Chennai Central,BCT,Mumbai Central,9/14/2025 11:42,9/14/2025 11:52,9/14/2025 11:49,9/14/2025 11:53,1,3,CDG,1,Signal Check,9
311.83,312.9395542,311.7485864,311.9512232,94,1005,10.70170676,215,39.55414519,Drizzle,light intensity drizzle,22.0614,73.8062,964,311.83,14.62,35.35,Thursday,12011,Train_12011,PNBE,Patna Jn,NDLS,New Delhi,9/14/2025 13:56,9/14/2025 14:26,9/14/2025 14:06,9/14/2025 14:05,-21,3,PUNE,1,None,14
307.86,306.994097,306.6149498,308.0927426,94,1006,5.402014978,5,86.8223084,Drizzle,light intensity drizzle,24.106,81.7797,,307.86,6.22,5.58,Friday,12988,Train_12988,CSTM,Mumbai CST,MAS,Chennai Central,9/14/2025 13:21,9/14/2025 13:21,9/14/2025 13:47,9/14/2025 13:55,34,3,CSTM,2,None,13
299.77,301.3802585,299.5528095,301.0162904,99,1019,10.48476455,216,39.3607324,Mist,mist,21.9473,70.1132,419,299.77,14.46,27.01,Saturday,14114,Train_14114,LKO,Lucknow,CDG,Chandigarh,9/14/2025 14:36,9/14/2025 14:59,9/14/2025 14:50,9/14/2025 14:53,-6,3,CDG,1,None,3
293.19,293.4697514,291.8636964,295.05482,60,1019,5.655675467,95,73.47238235,Fog,dense fog,19.0567,84.9805,399,293.19,13.17,32.96,Sunday,12417,Train_12417,CDG,Chandigarh,TCR,Thrissur,9/14/2025 15:46,9/14/2025 15:53,9/14/2025 15:59,9/14/2025 16:07,14,3,CSTM,3,Track Repair,10
287.27,288.3128123,286.4585307,288.9218729,85,1005,5.893851733,206,88.18720112,Rain,moderate rain,25.2628,77.0684,,287.27,11.54,23.89,Monday,14014,Train_14014,BBS,Bhubaneswar,BBS,Bhubaneswar,9/14/2025 16:55,9/14/2025 17:02,9/14/2025 17:20,9/14/2025 17:20,18,3,BBS,4,Track Repair,3
298.18,299.1100886,296.3347147,299.8433425,58,1018,11.86263217,248,4.179133143,Clouds,scattered clouds,20.9094,77.5434,387,298.18,11.98,31.29,Tuesday,14014,Train_14014,BBS,Bhubaneswar,CSTM,Mumbai CST,9/14/2025 17:10,9/14/2025 17:39,9/14/2025 17:24,9/14/2025 17:47,8,3,LKO,1,None,14
314.18,314.2845516,312.2890981,316.0731839,72,1016,9.736548752,179,50.62060484,Clear,clear sky,24.5232,84.572,151,314.18,5.06,9.56,Wednesday,12926,Train_12926,NDLS,New Delhi,BCT,Mumbai Central,9/14/2025 19:55,9/14/2025 20:16,9/14/2025 20:24,9/14/2025 20:30,14,3,NDLS,1,None,2
311.6,312.8677015,311.3657824,312.7228369,77,1012,12.07919258,320,41.31144586,Fog,dense fog,25.6405,79.2678,632,311.6,8.85,5.46,Thursday,12451,Train_12451,SBC,KSR Bengaluru,SBC,KSR Bengaluru,9/14/2025 19:55,9/14/2025 20:09,9/14/2025 20:10,9/14/2025 20:24,15,3,CNB,2,Signal Check,6
298.04,297.1739251,297.7344752,299.1266338,74,1010,11.52370744,244,22.31558256,Mist,mist,23.4924,82.2319,847,298.04,14.51,34.2,Friday,15159,Train_15159,BBS,Bhubaneswar,CSTM,Mumbai CST,9/14/2025 21:11,9/14/2025 21:36,9/14/2025 21:39,9/14/2025 21:53,17,3,LKO,6,Bridge Inspection,2
292.1,291.8870546,291.0571479,293.9401795,,1015,12.85938448,265,19.25637448,Drizzle,light intensity drizzle,15.9028,71.2942,838,292.1,7.02,8.21,Saturday,12964,Train_12964,SBC,KSR Bengaluru,BBS,Bhubaneswar,9/14/2025 21:23,9/14/2025 21:50,9/14/2025 21:30,9/14/2025 21:41,-9,3,CSTM,2,Track Repair,11
285.74,285.9101324,284.4903158,286.7031651,61,1009,13.38510679,288,55.2002468,Fog,dense fog,25.2543,70.9596,802,285.74,8.04,32.13,Sunday,12301,Train_12301,PNBE,Patna Jn,DDN,Dehradun,9/14/2025 22:26,9/14/2025 22:22,9/14/2025 22:31,9/14/2025 22:55,33,3,PNBE,3,None,2
303.21,304.3677173,302.494104,304.768805,64,1019,14.40928755,187,23.24030845,Drizzle,light intensity drizzle,15.3311,78.9186,575,303.21,9.4,16.1,Monday,15159,Train_15159,BCT,Mumbai Central,HWH,Howrah Junction,9/14/2025 23:07,9/14/2025 23:18,9/14/2025 23:21,9/14/2025 23:46,28,3,ALD,4,None,10
287.79,288.0269905,287.1372777,289.5895974,74,1012,6.64308351,140,51.9136429,Rain,moderate rain,17.4793,75.2432,675,287.79,13.19,34.62,Tuesday,15159,Train_15159,DDN,Dehradun,PUNE,Pune,9/15/2025 1:12,9/15/2025 1:28,9/15/2025 1:37,9/15/2025 1:45,17,4,HWH,2,None,9
312.05,312.2555167,310.8644047,313.4249246,71,1013,12.34547657,12,0,Clouds,scattered clouds,23.2923,83.3131,484,312.05,7.51,25.65,Wednesday,12451,Train_12451,JAT,Jammu Tawi,HWH,Howrah Junction,9/15/2025 2:17,9/15/2025 2:47,9/15/2025 2:47,9/15/2025 3:06,19,4,PUNE,1,Electrical Work,4
310.99,310.9218571,309.2571525,312.7049278,50,1016,11.417927,26,20.16547822,Drizzle,light intensity drizzle,26.1104,78.8271,235,310.99,11.77,25.66,Thursday,12301,Train_12301,ALD,Prayagraj,MAS,Chennai Central,9/15/2025 2:08,9/15/2025 2:37,9/15/2025 2:17,9/15/2025 2:30,-7,4,ALD,4,None,4
295.23,295.7585603,294.9261532,295.9547883,78,1009,11.11672232,170,67.38649775,Rain,moderate rain,20.6063,74.3087,784,295.23,10,25.43,Friday,15159,Train_15159,SBC,KSR Bengaluru,CSTM,Mumbai CST,9/15/2025 4:19,9/15/2025 4:33,9/15/2025 4:30,9/15/2025 4:33,0,4,SBC,4,Track Repair,13
310.77,311.9402083,309.6404727,311.7982115,65,1014,6.741340816,188,52.94038744,Rain,moderate rain,18.216,83.3232,618,310.77,8.53,20.77,Saturday,12451,Train_12451,PUNE,Pune,DDN,Dehradun,9/15/2025 4:20,9/15/2025 4:38,9/15/2025 4:34,9/15/2025 4:37,-1,4,DDN,1,None,5
314.5,313.730259,313.5885588,315.700817,61,1018,10.79088442,74,68.05896523,Clouds,scattered clouds,25.7093,77.5948,949,314.5,14.58,11.75,Sunday,14014,Train_14014,MAS,Chennai Central,TCR,Thrissur,9/15/2025 5:33,9/15/2025 5:31,9/15/2025 5:47,9/15/2025 6:04,33,4,MAS,2,Track Repair,7
313.35,313.3000704,311.3501894,314.5067102,85,1018,10.18479683,220,79.86923772,Mist,mist,18.3858,80.6827,890,313.35,7.08,33.84,Monday,12957,Train_12957,SBC,KSR Bengaluru,LKO,Lucknow,9/15/2025 6:26,9/15/2025 6:32,9/15/2025 6:48,9/15/2025 6:59,27,4,SBC,1,Track Repair,9
298.08,298.3000923,296.5527578,299.1754269,72,1005,10.61158998,8,28.79729252,Rain,moderate rain,26.6592,80.5972,106,298.08,13.86,6.27,Tuesday,12011,Train_12011,BBS,Bhubaneswar,TCR,Thrissur,9/15/2025 7:17,9/15/2025 7:44,9/15/2025 7:40,9/15/2025 7:50,6,4,JAT,6,Signal Check,5
312.25,313.6965875,311.9833834,313.233387,58,1016,4.992552321,53,58.95487571,Clouds,scattered clouds,22.6523,79.5394,689,312.25,5.44,13.25,Wednesday,12007,Train_12007,BCT,Mumbai Central,ALD,Prayagraj,9/15/2025 8:06,9/15/2025 8:23,9/15/2025 8:36,9/15/2025 8:36,13,4,PUNE,4,None,14
299.57,301.3535612,298.1949782,301.2749429,68,1014,6.643856648,311,93.31540939,Clouds,scattered clouds,21.6563,79.2638,611,299.57,11.65,19,Thursday,12290,Train_12290,NDLS,New Delhi,BCT,Mumbai Central,9/15/2025 9:50,9/15/2025 9:48,9/15/2025 10:09,9/15/2025 10:08,20,4,PNBE,5,None,11
311.51,312.1036625,309.8294829,313.2535548,88,1017,7.656683507,286,83.23173531,Clouds,scattered clouds,23.1524,72.0328,,311.51,8.42,8.58,Friday,11010,Train_11010,CSTM,Mumbai CST,PNBE,Patna Jn,9/15/2025 10:45,9/15/2025 10:46,9/15/2025 10:57,9/15/2025 11:04,18,4,SBC,5,None,0
312.04,313.1485005,311.024319,312.0538308,58,1010,10.60347036,243,46.4786898,Fog,dense fog,20.3431,73.6682,408,312.04,14.45,39.61,Saturday,12017,Train_12017,DDN,Dehradun,ALD,Prayagraj,9/15/2025 12:53,9/15/2025 13:14,9/15/2025 13:05,9/15/2025 13:16,2,4,CDG,3,Electrical Work,14
286.3,287.7036735,286.1549485,286.7644207,93,1009,10.41938062,227,50.27607486,Fog,dense fog,20.8802,73.5498,348,286.3,10.96,38.49,Sunday,12002,Train_12002,PNBE,Patna Jn,MAS,Chennai Central,9/15/2025 12:37,9/15/2025 13:03,9/15/2025 12:51,9/15/2025 12:50,-13,4,CNB,1,Electrical Work,7
286.12,285.4751794,285.7381687,286.325715,85,1012,7.880456406,106,81.06632561,Drizzle,light intensity drizzle,22.2247,78.2792,412,286.12,14.37,12.75,Monday,12560,Train_12560,TCR,Thrissur,ALD,Prayagraj,9/15/2025 13:09,9/15/2025 13:06,9/15/2025 13:23,9/15/2025 13:25,19,4,BCT,1,Track Repair,7
285.13,285.2489227,285.0672458,287.0736016,96,1013,8.422181799,279,90.61227217,Clear,clear sky,15.8229,70.1367,177,285.13,13.73,32.92,Tuesday,12017,Train_12017,BCT,Mumbai Central,CSTM,Mumbai CST,9/15/2025 14:52,9/15/2025 14:55,9/15/2025 15:07,9/15/2025 15:10,15,4,BCT,3,Track Repair,8
286.72,288.6196906,286.35535,288.6641583,,1017,10.44623482,7,7.435016496,Mist,mist,18.7585,71.2293,308,286.72,11.97,29.43,Wednesday,12417,Train_12417,DDN,Dehradun,BBS,Bhubaneswar,9/15/2025 16:33,9/15/2025 16:58,9/15/2025 17:01,9/15/2025 17:22,24,4,BCT,3,Track Repair,8
295.15,294.5633932,293.2926592,296.6440477,93,1009,4.69161084,324,58.98602615,Drizzle,light intensity drizzle,21.9218,70.404,625,295.15,14.83,36.87,Thursday,12290,Train_12290,CNB,Kanpur Central,HWH,Howrah Junction,9/15/2025 18:00,9/15/2025 18:11,9/15/2025 18:14,9/15/2025 18:24,13,4,DDN,3,None,1
311.81,312.6450698,311.6195332,313.2978672,,1010,3.964931533,284,89.24407487,Rain,moderate rain,16.3579,71.6748,939,311.81,14.5,18.08,Friday,12280,Train_12280,JAT,Jammu Tawi,VSKP,Visakhapatnam,9/15/2025 18:38,9/15/2025 18:46,9/15/2025 19:01,9/15/2025 19:02,16,4,VSKP,4,Electrical Work,14
312.22,313.9559297,311.668274,313.2027706,93,1005,8.459802942,26,46.22558347,Clouds,scattered clouds,16.0774,73.3258,376,312.22,13.03,20.81,Saturday,12988,Train_12988,SBC,KSR Bengaluru,CNB,Kanpur Central,9/15/2025 19:12,9/15/2025 19:34,9/15/2025 19:24,9/15/2025 19:28,-6,4,CNB,6,None,1
287.55,287.4132862,285.8099112,289.1928657,,1008,9.533454735,317,29.46259883,Clear,clear sky,22.2705,73.1142,562,287.55,6.9,37.58,Sunday,12290,Train_12290,JAT,Jammu Tawi,DDN,Dehradun,9/15/2025 19:15,9/15/2025 19:45,9/15/2025 19:33,9/15/2025 19:32,-13,4,DDN,1,None,2
307,308.3144347,305.2698515,308.9924815,55,1020,10.81761518,151,61.27287883,Mist,mist,25.5682,80.6433,921,307,7.87,22.67,Monday,12280,Train_12280,VSKP,Visakhapatnam,SBC,KSR Bengaluru,9/15/2025 21:20,9/15/2025 21:32,9/15/2025 21:31,9/15/2025 21:38,6,4,CNB,4,Track Repair,0
310.97,311.6960511,310.7319023,312.8550654,63,1019,5.680138125,351,83.2939842,Rain,moderate rain,18.0643,76.0215,347,310.97,5.1,35.01,Tuesday,12957,Train_12957,VSKP,Visakhapatnam,VSKP,Visakhapatnam,9/15/2025 21:56,9/15/2025 22:01,9/15/2025 22:23,9/15/2025 22:23,22,4,DDN,3,None,3
301.54,303.4293636,300.4065692,302.144674,54,1010,9.768045872,252,59.84569735,Fog,dense fog,19.0316,84.9417,848,301.54,13.6,16.89,Wednesday,12007,Train_12007,CNB,Kanpur Central,BBS,Bhubaneswar,9/15/2025 22:47,9/15/2025 23:03,9/15/2025 22:54,9/15/2025 22:57,-6,4,ALD,1,None,13
293.5,292.5632153,292.6038285,295.2904888,63,1007,12.43659109,11,54.168887,Clear,clear sky,23.4281,79.5926,671,293.5,13.14,11.95,Thursday,16346,Train_16346,ALD,Prayagraj,VSKP,Visakhapatnam,9/15/2025 23:37,9/15/2025 23:39,9/16/2025 0:07,9/16/2025 0:28,49,4,VSKP,4,Signal Check,3
303.6,302.9876921,302.2564787,304.523468,62,1006,8.893921311,289,54.35716611,Fog,dense fog,23.8729,77.5225,443,303.6,7.4,39.96,Friday,12417,Train_12417,PUNE,Pune,HWH,Howrah Junction,9/16/2025 0:37,9/16/2025 0:32,9/16/2025 0:47,9/16/2025 1:02,30,5,HWH,6,None,13
307.66,308.7150982,306.2842484,308.7929106,,1014,3.402579883,315,91.72403777,Clear,clear sky,21.7869,78.5906,569,307.66,5.49,23.89,Saturday,14014,Train_14014,NDLS,New Delhi,DDN,Dehradun,9/16/2025 1:57,9/16/2025 1:55,9/16/2025 2:11,9/16/2025 2:08,13,5,BBS,4,Track Repair,8
296.71,297.1112654,295.8730461,298.342783,61,1015,11.38887813,129,60.98334475,Fog,dense fog,25.886,84.8487,494,296.71,6.83,34.43,Sunday,12451,Train_12451,PUNE,Pune,HYB,Hyderabad,9/16/2025 3:46,9/16/2025 3:42,9/16/2025 3:53,9/16/2025 4:07,25,5,CNB,6,None,8
299.14,298.7632099,297.6159065,300.7637747,56,1020,12.08137204,340,72.038565,Fog,dense fog,24.9829,73.9348,788,299.14,6.74,25.42,Monday,12417,Train_12417,TCR,Thrissur,CDG,Chandigarh,9/16/2025 3:15,9/16/2025 3:27,9/16/2025 3:22,9/16/2025 3:20,-7,5,CSTM,3,None,8
296.16,295.1765941,294.9296048,297.3415044,52,1019,11.97462898,351,45.57039514,Fog,dense fog,20.4971,81.5425,998,296.16,9.74,34.37,Sunday,22105,Train_22105,JAT,Jammu Tawi,PUNE,Pune,9/12/2025 1:09,9/12/2025 1:06,9/12/2025 1:33,9/12/2025 1:55,49,1,JAT,6,None,9
289.63,290.3067716,288.7727358,289.6400319,79,1012,10.38761261,309,77.94422508,Clear,clear sky,24.5384,82.0181,428,289.63,9.92,32.67,Monday,12964,Train_12964,BBS,Bhubaneswar,CSTM,Mumbai CST,9/12/2025 1:37,9/12/2025 1:33,9/12/2025 1:44,9/12/2025 1:52,19,1,BBS,1,None,6
304.58,305.0718288,303.3580912,304.8168898,100,1019,4.316453997,277,73.34241831,Clear,clear sky,16.3244,76.9114,726,304.58,7.75,30.03,Tuesday,18518,Train_18518,ALD,Prayagraj,DDN,Dehradun,9/12/2025 2:03,9/12/2025 2:15,9/12/2025 2:32,9/12/2025 2:30,15,1,ALD,3,Signal Check,13
285.89,287.4290038,284.2376617,287.1435373,95,1010,11.35196963,96,88.96468639,Rain,moderate rain,16.0779,75.7695,171,285.89,8.9,6.3,Wednesday,12011,Train_12011,PNBE,Patna Jn,MAS,Chennai Central,9/12/2025 3:57,9/12/2025 3:59,9/12/2025 4:04,9/12/2025 4:07,8,1,PNBE,1,None,14
288.64,288.1370263,288.6032972,289.2730039,86,1011,8.538393667,118,56.30438784,Fog,dense fog,27.1549,78.5737,807,288.64,12.65,35.95,Thursday,12011,Train_12011,VSKP,Visakhapatnam,PUNE,Pune,9/12/2025 5:46,9/12/2025 5:49,9/12/2025 6:01,9/12/2025 6:17,28,1,PNBE,5,Track Repair,1
306.18,305.9514746,306.0049577,306.8898175,80,1009,12.26633834,122,60.94120311,Drizzle,light intensity drizzle,21.7642,84.0216,823,306.18,11.03,28.71,Friday,12290,Train_12290,BCT,Mumbai Central,CDG,Chandigarh,9/12/2025 5:36,9/12/2025 5:53,9/12/2025 5:53,9/12/2025 5:56,3,1,DDN,2,None,9
