dt,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,weather_main,weather_description,latitude,longitude,visibility,dew_point,uv_index,temp_Celsius,day_of_week
1672963200,289.9500742067853,255.932940398,1036,92.0,282.32174460554467,328.98673867797413,3.152429178566816,329,68,Clear,moderate rain,53.6615698851806,28.4499583173444,9615,272.25975626120584,10.414213664132802,16.800074206785325,Friday
1672966800,257.9804199775234,258.6896202690386,1043,56.0,248.6881208014572,297.1181426714773,7.087553924013628,19,55,Rain,clear sky,74.9709146554826,-120.77580710374212,6223,233.3680345630037,8.258778317214459,-15.169580022476566,Friday
1672970400,281.3921390398891,262.0608424892008,1037,71.0,271.8734621746032,299.69493033540255,10.753395368812008,345,80,Drizzle,snowfall,-82.27792199295861,-39.46320728394278,6001,255.0125036116832,9.044671121575249,8.242139039889139,Friday
1672974000,256.37792577872267,283.5058556131366,1000,52.0,297.3672085291775,320.91574456295734,6.1410414838537655,34,29,Clear,,-9.706694636269262,11.68154120745703,4322,237.59113632867712,4.988032042141502,-16.772074221277308,Someday
1672977600,281.6964609407825,309.73431823425693,988,,293.4967840083775,286.0539297762972,3.174312479745221,171,90,Snow,moderate rain,56.06396726256091,-132.56694217449774,933,271.8778155888338,0.5024525291471402,8.546460940782538,Friday
1672981200,278.7444700098596,252.10452935227065,988,80.0,291.46067546691893,326.0060731823655,13.329066348082696,156,81,Clear,clear sky,41.55555234428158,-52.50742522180802,3560,246.87150587932183,7.758764453872872,5.594470009859606,Friday
1672984800,285.5663623165429,300.0025552833096,1048,85.0,274.4479190408801,319.40587379228816,4.516609330142991,193,41,Clear,moderate rain,56.75653828654762,1.807713091481588,7436,252.1862446570846,7.559538108590789,12.416362316542973,Friday
1672988400,289.45376268406267,303.6446717841588,1033,58.0,277.6268966778528,282.4477084225213,7.541637924262881,71,36,Clear,clear sky,-33.57719711696388,74.52030602167386,6053,273.43916928192533,9.636665294178682,16.30376268406269,Friday
1672992000,251.023461085735,257.7851660962633,1013,61.0,282.86849200398655,304.99697115180555,14.755220939274276,31,13,Clear,light drizzle,-62.13502502070431,-74.41462231228772,3973,270.1330928994062,8.545326165853336,-22.126538914264984,Friday
1672995600,263.0987423027033,278.18538711229587,986,85.0,253.1042030090281,298.59599508118544,120.0,289,41,,few clouds,-42.94343424641334,11.070717194866743,5514,253.15616296939703,0.5721814829508708,-10.051257697296704,
1672999200,266.2945010719287,294.34913629562504,200,80.0,296.43063458054087,285.6856937315745,5.156739747240514,333,28,Clouds,few clouds,-31.79247617585655,-11.065996051633192,9668,275.10266498395447,4.601263726879792,-6.855498928071256,Friday
1673002800,266.5628415417531,291.20254396259134,1019,21.0,292.36229838613275,292.6209336848874,9.815156078576452,193,53,Thunderstorm,few clouds,-47.066408703876505,-154.97596812630144,1809,254.3015529339092,4.7414631324851575,-6.587158458246904,Friday
1673006400,290.26083160823055,312.75682909426814,1043,40.0,260.0280205932291,328.3337322330407,7.802869328142259,192,39,Rain,light drizzle,-10.688281108846269,93.54491894740904,4892,266.42621510853286,3.843472503107908,17.11083160823057,Friday
1673010000,285.67258828669264,252.9014804539796,1004,67.0,281.4431356232688,289.9576940951701,11.74558592971358,55,3,Drizzle,snowfall,-68.46268173118341,-50.453824734179335,4951,252.5477969284561,5.8603271291134185,12.522588286692669,Friday
1673013600,269.6778894925964,292.0093405595801,998,86.0,298.944989424016,291.94353859296336,13.562928686628275,263,35,Clear,moderate rain,-9.22546721883505,-140.80600700607476,6713,250.9250960139308,1.7837197306283,-3.472110507403613,Friday
1673017200,288.38316759371145,298.95222769653617,1049,73.0,268.2737045658573,287.576276080168,7.124091161639662,231,54,Thunderstorm,clear sky,73.91408029832519,6.0493126377784,1055,278.0924289149833,9.216721614925325,15.233167593711473,Friday
1673020800,262.62150456566513,293.1424808968518,1010,55.0,285.87248076963795,305.31127801130134,5.564857182726782,278,10,Rain,snowfall,-82.50952065064818,-163.3872200641652,1682,247.224830384965,6.229348829707117,-10.528495434334843,Friday
1673024400,308.58017983697164,277.5354106153779,1043,46.0,286.86977472031333,309.3834347218295,9.721161373812132,84,35,Rain,few clouds,2.7730554253317905,35.953611375193645,2597,260.8028379771334,5.069987044852643,35.43017983697166,Friday
1673028000,314.8735440208461,250.2393707203644,1013,88.0,272.4275940649005,284.98214937466224,1.8581101434430207,17,20,Clear,clear sky,32.48217204292841,58.77293544546228,1716,260.61686185670527,1.0194497026662133,41.72354402084613,Friday
1673031600,305.6996638746547,257.91742817975546,1028,50.0,259.98551347265425,305.66475183359427,12.904711168776124,24,6,Clear,snowfall,27.4403130551942,100.45567408614562,5643,246.0561286182847,6.674341296512082,32.5496638746547,Friday
1673035200,317.4775226442822,313.4774010961651,1048,51.0,294.8718350045758,325.29013886794525,7.603318383227229,233,69,Rain,moderate rain,16.544904156140703,35.66496919158902,7876,233.1958404933208,2.3483430229544555,44.32752264428223,Friday
1673038800,252.2825572241276,307.15770190927344,1036,19.0,264.2366049170606,298.5446508714759,10.640289228868443,259,10,Rain,snowfall,81.1222420813233,-147.85507008953005,5183,265.98753777517834,10.387795316674785,-20.86744277587244,Friday
1673042400,302.8316168345698,276.3142258090633,988,29.0,297.09089371091443,310.4745947535972,7.233899215474784,40,57,Snow,clear sky,31.543805085220853,-127.62997340457436,9130,244.8523002783101,8.237442190123073,29.68161683456981,Friday
1673046000,263.3811739263129,292.43080114032193,982,94.0,282.2714955719233,310.6652561040873,5.205662266315109,181,91,Thunderstorm,snowfall,39.25421669778456,158.39447546054373,1537,286.5082912665503,10.661410525387318,-9.768826073687023,Friday
1673049600,305.0510919726038,302.70688925107714,1044,82.0,255.8341042457285,321.07474433204936,0.4413573085475808,344,28,Rain,thunderstorm,-23.51238733459951,23.237491674981413,2311,257.4362913237815,3.5869980965693085,31.90109197260381,Saturday
1673053200,318.0700240994085,285.3031215955099,1009,57.0,257.01272840713017,296.4944279778866,4.60411607048779,267,15,Clouds,clear sky,-14.418556414219792,-121.070392882543,3840,258.6359012997703,0.3658224353967955,44.92002409940852,Saturday
1673056800,276.31394753288566,306.41650776654694,1020,92.0,249.35437883840748,302.6908717291483,9.703047546347642,88,29,Clouds,clear sky,44.88544809869842,-22.38342483292752,4472,255.8859456225153,9.558425447502758,3.163947532885686,Saturday
1673060400,288.51957849460695,308.13710335495136,1005,93.0,288.49325404402146,317.1082325614414,4.965109068825457,328,15,Snow,thunderstorm,27.158088058725795,-74.8001393191387,7685,282.06596398262184,7.551706427043649,15.36957849460697,Saturday
1673064000,253.86832852208428,284.37694859540454,1024,33.0,283.00074532319195,309.3338114928281,14.78105386197124,294,25,Clouds,light drizzle,-35.3521815079892,19.90879491801786,5239,254.4954987821565,6.430374719184482,-19.28167147791569,Saturday
1673067600,313.4740769304233,294.3011705506012,990,14.0,268.01736708561685,317.764356273121,12.492566320417655,344,33,Snow,few clouds,86.43564397760215,-29.40568897936771,547,274.6201732605587,10.98804418244015,40.3240769304233,Saturday
1673071200,299.52708384472663,247.79720496799763,983,56.0,277.56561413741,317.10828332539336,1.960476773117572,314,31,Clouds,snowfall,64.20312520289133,-71.08713764575991,5822,267.3574786506352,6.622480820124146,26.377083844726656,Saturday
1673074800,285.69297140770163,273.9024612526349,987,66.0,267.1385285602543,291.3398110164095,1.3357325141336065,142,55,Rain,snowfall,-47.81965021031018,149.69297739255512,1144,260.3765673870948,8.261842261266349,12.542971407701655,Saturday
1673078400,271.6169435950822,299.42476508210405,988,42.0,268.5920614171416,307.0886740611976,14.100144001014726,185,36,Clear,snowfall,87.80540537579833,90.16194981240204,2380,283.061202494001,10.160093133308996,-1.5330564049177724,Someday
1673082000,307.79023708264504,278.01287968432126,1021,22.0,283.38785387930744,284.29721488009125,13.366401047691236,98,3,Snow,clear sky,47.14153048645494,116.4432738015298,5307,242.56326983606212,6.493189933847666,34.64023708264506,Saturday
1673085600,268.71956787316583,286.14646673769613,1023,79.0,283.7698476639345,318.4919811933057,7.6521199183094595,335,78,Drizzle,clear sky,-23.08103235041979,-177.01611811083083,8250,266.6620690706803,6.285526461446788,-4.430432126834148,Saturday
1673089200,278.8724609377607,279.63044369261536,996,,254.56872140700943,289.81444066995795,1.524369617645046,198,10,Drizzle,clear sky,86.22868945890272,-178.96653786117594,9128,284.7045451571073,2.4617851047999406,5.722460937760729,Saturday
1673092800,309.5833445475472,296.0202872193304,1006,45.0,290.0078739706151,291.11103101804906,12.527034414837107,261,94,Clouds,snowfall,26.42359865478045,-10.440952236384843,2095,252.97899951244008,7.221077587401804,36.43334454754722,Saturday
1673096400,311.413091715718,309.4229220972669,1047,76.0,281.96466039730427,286.5224712091804,4.201692420276503,347,91,Thunderstorm,few clouds,-86.91629566739688,-44.22121692675381,8035,283.5393849511446,3.9902023860605023,38.26309171571802,Saturday
1673100000,310.8440390166936,313.41748788058874,1020,97.0,256.98584799692304,308.35871932884294,9.622672658983252,44,19,Snow,moderate rain,10.333462532640295,-50.696007424981815,6809,251.0633934685623,10.690926352627727,37.69403901669364,Saturday
1673103600,252.7020533758865,259.1374480685659,1037,96.0,258.6638757884988,286.1959672816058,12.161314880258898,203,78,Drizzle,thunderstorm,-25.220127823724155,102.88721109897376,8670,252.5182612707329,8.461283336334969,-20.447946624113428,Saturday
1673107200,281.0675332816064,283.3637486676881,1004,43.0,275.8695169094294,289.60710402780734,7.206568622504895,253,92,Snow,light drizzle,33.00763020666852,178.25189899888505,5291,232.5311515611568,10.598262206913905,7.917533281606438,Saturday
1673110800,250.39185701457745,259.7126160717873,1034,42.0,253.0312402666422,301.21935087247886,4.521806868405721,275,6,Clear,clear sky,59.90837823464759,-153.547570019016,3946,258.1238097376488,4.476113953333904,-22.758142985422523,Saturday
1673114400,258.3078721433226,263.82676452834227,1030,93.0,272.08985544410115,307.94513427443485,2.160573016146901,199,13,Thunderstorm,snowfall,63.22767498179269,-115.30741039395714,1506,240.56328364601268,8.896000518295825,-14.842127856677394,Saturday
1673118000,265.9818581000414,279.25793638160894,1011,26.0,261.64507104988115,288.22121082973314,7.424672565540501,81,96,Drizzle,clear sky,16.305653227384312,38.70384578065861,6800,268.5572288051127,8.75819573198948,-7.168141899958584,Saturday
1673121600,312.0017816855398,289.06581514206704,994,75.0,255.97288802799528,322.8111631704464,11.781078564081083,296,77,Thunderstorm,snowfall,69.70044124194814,152.5440288256168,1815,240.4506072963157,2.340838555946336,38.85178168553984,Saturday
1673125200,310.7054471605355,299.26385002230194,1036,22.0,254.7263727691204,318.9929950869365,5.119146505613234,319,33,Clouds,moderate rain,-72.68208206152198,-109.28330404005835,6733,274.4149115761972,4.659996550359715,37.55544716053555,Saturday
1673128800,277.1329655780405,285.70935428441487,1046,51.0,246.576781864978,297.2954244373691,9.261150049461166,120,65,Drizzle,few clouds,5.99111050367128,83.74949466199439,2235,254.8051352909474,2.204598346775015,3.982965578040535,Saturday
1673132400,258.0935582095203,278.90469929448346,1037,55.0,257.37260196350445,322.2023512900015,11.68361587121588,21,57,Snow,thunderstorm,49.74771677635454,-31.779158622167927,2709,261.7027891352552,7.335328052403557,-15.056441790479653,Saturday
1673136000,292.9177752043314,271.5225558685368,1049,59.0,264.13997615766726,284.45667331055256,0.0454990082894829,305,46,Clouds,clear sky,-16.531720890953324,7.553033422521963,3068,236.82392407741816,4.133333146114484,19.76777520433143,Sunday
1673139600,268.40993409923874,263.43724432250326,991,22.0,269.5412929962491,283.8656821304274,10.769239160816577,177,95,Thunderstorm,thunderstorm,-64.48846508250799,152.40031906280296,2058,258.5227980188563,10.629287944260907,-4.740065900761238,Sunday
1673143200,297.6529091791552,306.61267503218966,984,71.0,280.7820302781506,325.0666240513152,12.180432539933811,124,37,Rain,moderate rain,-25.570356611997155,-73.57849561343158,6781,277.5068478743798,8.575603170964218,24.50290917915521,Sunday
1673146800,279.13530791053734,247.9983516052077,1007,67.0,257.1925607376327,289.97319351322176,5.092130431507517,64,93,Thunderstorm,few clouds,7.155593490744607,112.63854958913146,5181,273.9378100041428,9.355397555505071,5.985307910537358,Sunday
1673150400,273.38965435618854,277.4250239078221,994,99.0,289.5997380289056,312.9889545970656,0.4892408693389238,293,32,Snow,thunderstorm,81.74756990916046,116.68003897201436,9737,269.9582535795557,3.483277680561574,0.2396543561885664,Sunday
1673154000,308.918025288146,258.70790971077986,1035,28.0,289.44885161149006,316.0893534090784,9.733392158776166,321,90,Rain,thunderstorm,53.039342139050575,-17.438709988269153,3193,265.42816900422946,8.040463461596966,35.76802528814602,Sunday
1673157600,301.41916056988265,264.48891052851803,982,52.0,274.12921415638124,311.59417949334124,2.1414679890619404,237,62,Rain,light drizzle,37.48937640304389,-83.0190028444557,1788,230.26605483490525,3.598254367656663,28.269160569882672,Sunday
1673161200,270.4589741934762,273.68759074865943,1027,75.0,267.82488275302217,308.79154187069986,14.13167702932811,335,95,Clear,few clouds,46.52505246405528,172.36789040104895,5288,243.6130916169172,7.61156329340294,-2.691025806523782,Sunday
1673164800,268.22201533543256,260.4141409968481,995,48.0,246.32068421850164,295.2234292160016,8.065071441725749,33,0,Clear,few clouds,74.81548917751167,-89.41877672818036,6354,277.04970688219265,8.045215311625453,-4.927984664567418,Sunday
1673168400,296.2733385395924,300.9351457505446,1041,23.0,298.6802343812021,317.40925837306435,4.869551982387473,204,66,Clouds,snowfall,49.76845201553897,115.64689131544674,3199,241.7018851377817,2.7916647508333297,23.1233385395924,Sunday
1673172000,257.50140951240763,276.7233369659174,1012,12.0,269.63019406572613,296.0308927449452,8.063354899446102,121,40,Drizzle,moderate rain,-22.68083469836631,-56.55304483033807,1750,263.6144573590133,4.738534410719965,-15.648590487592344,Sunday
1673175600,281.4391944002983,283.6851457447846,987,97.0,260.7773013270359,282.51989643756,1.6215794608444156,243,71,Rain,,28.47690241313167,-27.607906151377108,9291,250.8980003639488,8.027102355670173,8.2891944002983,Sunday
1673179200,276.2403587594076,248.7989630232624,992,32.0,250.116062604274,317.7472437968476,14.954445400240244,300,8,Rain,few clouds,-30.657529428806896,-128.55038102209505,2778,271.6957240927443,8.594049684979987,3.090358759407593,Sunday
1673182800,263.2379580553493,262.33818270461245,1010,42.0,265.1574298956916,288.037155989136,12.625772685069965,160,1,Snow,clear sky,72.77494553791607,-165.37061954180035,4440,287.9391501937646,8.903643531393685,-9.912041944650696,Sunday
1673186400,292.13463437424446,305.52746503908384,1010,42.0,247.07381638654616,295.13842451567854,3.468295392015376,211,6,Snow,thunderstorm,-7.700247715127077,-128.639088714273,7868,289.5554190169678,2.99164867524007,18.98463437424448,Sunday
1673190000,279.6253403693867,283.3415162601245,995,67.0,250.05744566161115,283.32823172922315,11.875504006837286,227,36,Rain,clear sky,28.0289348375202,-119.94986424338526,4722,253.6588123405909,3.2569446018400696,6.475340369386743,Sunday
1673193600,282.89194287777684,271.7528886355672,1016,93.0,286.1310501392776,302.9934683770196,11.125136019016807,126,28,Drizzle,light drizzle,-14.3443503352388,166.3729666789137,1972,254.30238289608545,4.738990585639448,,Sunday
1673197200,315.18357870302947,245.28722903240632,981,59.0,246.20987101003223,324.1954982512953,9.95773417561166,243,43,Rain,clear sky,-52.58693550699203,-79.76382695034492,4152,254.7493716733837,7.481932253888242,42.03357870302949,Sunday
1673200800,283.6522503636119,258.746571780785,1005,17.0,287.44631068001627,316.0679825271418,14.908610912193804,274,20,Clear,snowfall,1.4671872155034151,167.93544152944128,2230,289.5434770056212,8.651944963616586,10.50225036361195,Sunday
1673204400,268.2580328439583,275.1154224150752,997,41.0,291.76578044758287,297.42252416040543,8.337022333973264,31,99,Thunderstorm,light drizzle,25.15135742916065,-136.2416369359868,2587,263.12426803312405,10.298355164055954,-4.891967156041687,Sunday
1673208000,260.5903369439046,256.48901178386654,1008,66.0,258.9930595503861,299.78772619456066,8.995708752051325,187,18,Drizzle,thunderstorm,-44.11834810421319,130.45615144069916,4550,235.74162572189488,4.202648328793077,-12.55966305609536,Sunday
1673211600,299.5913544671491,248.9843228967631,1047,70.0,275.58992695861394,282.500152596972,1.5105650911521518,87,32,Rain,snowfall,-16.87381981064574,-145.15304608924555,6591,282.19619029677875,5.452953074966676,26.441354467149097,Sunday
1673215200,257.7234303668598,264.8670472271052,1015,75.0,263.2881787696825,293.68440410808864,1.606482864132308,175,84,Clouds,light drizzle,75.02434325290497,140.00399422533087,598,253.7227545492096,7.81018000237185,-15.42656963314016,Sunday
1673218800,282.183257902798,253.23486755651209,100,69.0,262.7033680720355,325.86287693093414,10.623484694456922,127,23,Thunderstorm,thunderstorm,-23.928246104547668,87.82151334665508,7453,241.36765416440576,0.7113816372670324,9.033257902798027,Sunday
1673222400,266.74530125162653,271.51579266237167,988,93.0,260.5825030928039,315.3918813455016,2.616218441937515,313,69,Drizzle,snowfall,14.812221086814889,145.97963468727318,9332,269.11192250335245,6.250805248460697,-6.404698748373448,Monday
1673226000,266.3880741388973,260.4933937268761,1045,60.0,281.7006414409116,290.37187967657104,10.07924832149525,306,45,Clear,thunderstorm,70.77469446297732,-129.8546889734485,1282,262.7940027787953,0.1715433283553652,-6.761925861102668,Monday
1673229600,315.4519955535662,281.4845892631117,1039,,289.33458924386014,310.4076671099553,5.001074164592732,61,99,Rain,,-51.03106841604625,-87.02372007698041,9666,286.60292066494856,2.2290471152748754,42.3019955535662,Monday
1673233200,295.088911842537,303.9212694567894,1018,90.0,269.9044561709728,299.1083473062846,13.246302771963212,309,23,Clouds,thunderstorm,-27.12469014469609,-10.853323078419123,8074,278.2194446470626,1.6055672002911403,21.93891184253704,Monday
1673236800,254.1906059248892,278.08351966066715,985,82.0,258.63885587809733,312.0303688333725,0.8296940943725795,260,92,Drizzle,light drizzle,-69.64040112484619,161.06829876311735,1304,236.76207662629747,3.4599843339697287,-18.9593940751108,Monday
1673240400,314.38639029578485,245.26147205545936,984,43.0,289.3736770777921,322.68531855950846,5.93890125673788,61,19,Clear,light drizzle,-41.7322048436688,-77.23017292110451,7107,236.43617616494768,10.904841618399916,41.23639029578487,Monday
1673244000,310.72150576880824,285.4364777401304,990,43.0,291.82252691864824,307.44212487047633,2.973348744561673,203,31,Clouds,snowfall,27.850503590672343,17.780005995122025,9191,265.6164226553426,3.734470224988839,37.571505768808265,Monday
1673247600,250.88767800577284,298.65465108216824,1023,11.0,282.4381312872122,291.39616886973664,4.832326540778974,78,68,Clouds,thunderstorm,-51.41053934136809,-42.66046366141683,3037,265.0028481865376,2.525244241112344,-22.262321994227136,Monday
1673251200,262.4708699344428,258.39953873926027,986,98.0,298.1466720634832,308.5161800888341,7.618990826464892,328,4,Clear,light drizzle,89.82981300994393,-12.685494624918562,8294,269.2224795133545,9.592267975340633,-10.67913006555716,Monday
1673254800,253.21284804401887,299.0333663448019,1029,67.0,278.2584611810513,318.8395278239019,14.37660750755112,12,4,Drizzle,snowfall,-24.32088617594792,-58.67110414693303,2754,272.40097017079074,1.198056019431354,-19.937151955981108,Monday
1673258400,290.0152332602632,270.2997490155624,998,89.0,299.7077859594106,280.00675804768355,0.1455558598836326,258,58,Drizzle,clear sky,13.3099597167096,-42.50943180512812,2839,285.28792567955867,0.8362027230976212,16.865233260263153,Monday
1673262000,312.0106048871846,296.1446095585868,1025,78.0,260.57976179478976,306.5806347215306,7.082092175665901,1,99,Clear,clear sky,-46.83911983936001,-17.780395695924227,8090,289.29103881059496,5.821014675606131,38.86060488718465,Monday
1673265600,266.02954108665784,304.0069136342629,1016,67.0,295.7109876271073,288.8686889820112,12.339117924869184,337,23,Rain,moderate rain,46.77746633233335,36.98913383172521,9428,252.5255959588536,9.376948195822909,-7.120458913342134,Monday
1673269200,261.2627884356404,266.45103863919377,984,83.0,271.0571587966225,283.28124735244285,4.467664468210365,107,6,Rain,clear sky,-43.54297520192331,-11.438111323161394,4017,247.0152902469293,2.1658332342573674,-11.887211564359577,Monday
1673272800,257.09437135751364,276.48908717650954,985,37.0,276.7619341396688,295.27728382634945,14.986834861121904,188,64,Rain,snowfall,-32.11716065785937,-21.141114921766388,3787,251.2283412239008,7.153940824655406,-16.05562864248634,Monday
1673276400,290.1434386968032,290.6555735485262,1002,23.0,253.1006674803595,325.2399590526986,2.399438972709671,44,32,Clear,moderate rain,-65.88490467201999,27.007767819868064,3137,262.83892023900137,5.501299381842474,16.993438696803196,Monday
1673280000,312.42959850429884,282.87680416606827,986,35.0,276.3527938300526,296.5184857651107,5.330567717310133,45,21,Thunderstorm,moderate rain,-77.26557063417263,-122.702309846554,2704,276.16961088033105,8.19723116460088,39.27959850429886,Monday
1673283600,280.7757483952179,307.17523996111447,993,98.0,264.2865556619507,290.50712105386094,14.915843033177532,122,4,Clouds,moderate rain,47.33399386691411,-112.35123924169348,9268,253.1321145893224,9.712247212265314,7.625748395217897,Monday
1673287200,309.01131308385425,293.5919642672716,1021,49.0,299.120112587051,313.16769869809514,2.658228417019103,77,37,Snow,clear sky,64.717076233743,-105.07218203231092,3756,281.5486399051031,0.3556039069862845,35.86131308385427,Monday
1673290800,274.7798760915002,251.40932045697187,1023,20.0,277.1014042760824,286.7954591281692,9.71760289505482,35,97,Clear,snowfall,-16.38722511649678,15.526236132357184,413,280.16720082527524,3.559496596570027,1.6298760915002504,Monday
1673294400,298.62515506696684,299.9676817147344,1004,96.0,250.50328465043555,309.00384679000393,0.43749058466927,128,16,Snow,light drizzle,46.97198684134392,-154.54383719945918,1039,256.71312299751764,5.2644879500264254,25.475155066966863,Monday
1673298000,254.44386159161505,265.7777732872264,1041,77.0,261.8237427826257,280.388454965041,12.642415057684016,80,58,Snow,light drizzle,3.517212459343014,-46.81797165217674,9640,252.29266318141745,3.830330598665407,-18.70613840838493,Monday
1673301600,285.3380604558835,281.0834947922744,1022,46.0,294.4944755707042,327.2991549249245,7.8062425053883135,121,1,Rain,moderate rain,8.007175204144303,172.19509442756578,8075,284.647560211491,6.728527092170616,12.188060455883544,Monday
1673305200,276.8765356833499,305.07796016487754,981,53.0,246.4679797857794,291.07089522143804,0.7310369342048806,49,57,Clouds,clear sky,21.431086820250684,125.865639737047,3401,244.096543110761,1.7764247199450538,3.726535683349937,Monday
1673308800,289.84714974834736,280.81102331231824,1041,90.0,273.509959132001,301.6939814826296,0.4935906549740532,285,79,Clear,few clouds,52.407663795149546,-101.91534049033972,1393,240.1118686641701,5.903869334708724,16.697149748347385,Tuesday
1673312400,290.3887966437468,271.39046474393933,1035,80.0,245.4693889345712,315.8862191330106,4.70217625767701,241,39,Clear,thunderstorm,89.12549050977913,-52.53493432269353,998,238.90508012356827,4.331452103364516,17.23879664374681,Tuesday
1673316000,316.3205913207662,274.77589973312735,1000,26.0,245.78646982405337,281.31635275409377,8.647657348612096,5,67,Snow,thunderstorm,86.16820738930315,47.94596671170643,6350,230.3634519992613,1.3736999533515457,,Tuesday
1673319600,303.82307655980264,313.9352130168188,984,86.0,281.87252494959245,309.85191701235647,7.773890365702453,294,83,Clouds,few clouds,73.40062918984617,159.26052432424797,9245,242.2316901352413,0.9850000388600574,30.673076559802663,Tuesday
1673323200,256.83569616676385,293.0835479343737,1049,83.0,256.3173249680767,329.39616505337483,3.629468308931489,80,28,Clear,light drizzle,-87.29520476940138,-67.38788901139584,3139,285.0271775476115,0.7036286160677213,-16.314303833236124,Tuesday
1673326800,304.47616143457367,248.2827429558107,986,16.0,281.5344702164764,283.1110690927704,10.99326537488616,38,91,Clouds,moderate rain,47.03562365515012,-105.869560697004,3499,252.25932844217616,4.063061823103654,31.32616143457369,Tuesday
1673330400,276.3158617256753,310.32399763665506,1012,70.0,272.35862199534057,295.55902311912297,6.085516358369786,348,87,Drizzle,clear sky,1.8667739983308849,-82.53647380336729,7294,251.64079031480188,5.534155450715442,3.165861725675313,Tuesday
1673334000,290.9341613831388,275.41912305767835,1006,78.0,296.3455007774392,294.4161304372591,7.912515930149346,182,80,Thunderstorm,thunderstorm,-71.72568578956246,-170.26118996661754,5505,233.3444466103622,8.111913657838329,17.78416138313878,Tuesday
1673337600,267.7369964747198,245.7914819763419,995,87.0,287.1544569587023,323.5804851453752,13.644388204056394,328,34,Snow,clear sky,-26.71144290825918,176.2674007882311,885,278.2265489398303,5.373072722108389,-5.413003525280203,Tuesday
1673341200,297.8447561057445,297.4947148560698,1036,23.0,268.7764184712763,298.52715610036324,200.0,296,90,Snow,snowfall,-34.728939325127755,104.02821123201215,1091,238.01534866842456,3.2484393164215306,24.694756105744545,Tuesday
1673344800,265.53713678870304,251.0722243040821,1019,36.0,248.6598793675996,299.4114375796201,4.105660433702888,286,25,Clear,light drizzle,1.711171913259662,16.212011604262443,731,265.50883071971543,5.5496053415786,-7.61286321129694,Tuesday
1673348400,280.298680928432,290.68895135914323,982,61.0,258.0444648293575,320.7754887719557,11.3321663773511,222,17,Clear,light drizzle,84.67252361215029,65.60208932890873,9759,248.51374677358945,2.5179576048087497,7.148680928431986,Tuesday
1673352000,311.382529895685,270.97421538183977,1021,23.0,296.2510335315835,283.3776652757599,4.845077778002616,314,17,Clear,few clouds,44.39554679779269,-90.56727833849888,880,278.20064887238345,6.584549930206049,38.23252989568505,Tuesday
1673355600,305.56283754317025,272.13508211977563,990,89.0,287.7253075632578,314.9412919613554,6.834969709288293,219,43,Rain,few clouds,53.222462673406426,21.482938280834844,1529,241.41227011688048,1.1015923308542566,32.41283754317027,Tuesday
1673359200,276.9441197247415,276.46650170428813,1041,32.0,288.9078769555881,304.3963378946364,7.763955320140655,0,66,Thunderstorm,light drizzle,64.0317786383927,-2.304217098666556,2867,230.05453663438348,6.62137930747382,3.794119724741506,Tuesday
1673362800,315.77681028820825,304.00412018669334,1043,91.0,272.12020656289206,291.06311556260533,8.436429894160044,107,27,Drizzle,light drizzle,51.53428053350751,-136.6718174031315,7588,250.3151479179671,1.505023579736315,42.62681028820828,Tuesday
1673366400,307.8199665181268,266.8635584064923,1046,70.0,260.24352369064303,320.1681933976642,10.792026865943756,88,97,Rain,snowfall,61.270597633165465,-0.529207995092861,7909,280.10718874345883,10.057092701596114,34.66996651812684,Tuesday
1673370000,317.6079361715813,257.0624842891476,1035,40.0,269.5375646604812,321.7992474002596,1.5516399792642472,47,81,Clouds,clear sky,58.291782607251776,18.42772987084595,4709,255.40230321648968,10.591913807548252,44.45793617158131,Tuesday
1673373600,278.025100564063,288.63353346573706,990,52.0,296.48963016644865,280.163016542223,9.232453301177916,181,2,Thunderstorm,snowfall,24.386673873029736,173.5145081440403,3137,280.2813985114301,8.23541358505736,4.875100564063018,Tuesday
1673377200,271.4409046717815,274.8947429749307,1019,86.0,263.09283406525253,291.9130037572755,3.037495779446921,58,83,Drizzle,light drizzle,-0.3117126306903941,73.48239937620153,7127,285.6331713933531,0.9236859499981552,-1.7090953282184955,Tuesday
1673380800,282.0397266609523,312.6455630495986,1036,19.0,268.4337930414566,284.3413014508107,0.5007130634886803,292,99,Rain,light drizzle,39.33832843792322,7.806217329451584,3525,268.5294908096674,7.363040158061123,8.889726660952306,Tuesday
1673384400,253.96513854275685,254.45193713695693,1042,12.0,262.305827703546,289.2999775933346,8.650786121864499,223,45,Rain,,77.69046182953343,121.04462175176616,8503,230.65245733166304,0.0688131026217223,-19.18486145724313,Tuesday
1673388000,317.9849195937034,296.70289266051344,1046,60.0,288.5731855160116,296.10522307577884,7.2681401138711745,6,96,Snow,few clouds,55.87489134479031,-93.94692585667568,4145,272.7521532374649,10.182838721873702,44.83491959370343,Tuesday
1673391600,255.39773389167323,267.8699765903015,200,24.0,282.56279911553844,323.5287515654164,1.0388289854729629,101,26,Drizzle,thunderstorm,9.026113408909636,-158.1131494786868,1824,282.67591728498587,9.04443778298216,-17.75226610832675,Tuesday
1673395200,269.97594034251176,290.3603711614077,985,77.0,297.1475243158849,314.32671387009225,9.705725213115551,107,26,Clear,few clouds,54.48948226053832,167.95585593523322,1814,257.49340299698224,4.437367421924632,-3.1740596574882147,Wednesday
