temp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,visibility,weather_main,weather_desc,lat,lon,altitude,sea_level,dew_point,clouds,day_of_week,train_number,train_name,origin_code,dest_code,origin_name,dest_name,scheduled_arr_time,actual_arr_time,scheduled_dept_time,actual_dept_time,dwell_minutes,day_of_journey,curr_station_code,tracks_on_route,maintenance_type,trains_nearby
304.30340184037544,305.80367191567615,289.53533982934437,282.2993632997535,97.3,1007,6.7,325,69.57,Haze,hazy sky,17.5311,78.5949,498.9,304.30340184037544,10.13,12.13,Friday,12888,Train_12888,DDN,PUNE,DDN,PUNE,9/12/2025 3:57,9/12/2025 3:59,9/12/2025 4:59,9/12/2025 4:05,41,29,DDN,1,Minor,13
306.0121695574031,303.3955296668005,292.63001205863793,303.70330987064733,49.1,1015,11.67,241,65.32,Rain,light rain,25.1821,79.8809,1387.1,306.0121695574031,6.47,17.55,Friday,12663,Train_12663,CSTM,BBS,CSTM,BBS,9/12/2025 17:29,9/12/2025 17:30,9/12/2025 18:32,9/12/2025 18:37,57,28,CSTM,5,None,14
307.3972165766941,281.18856476045073,297.5667277863642,298.06969798042735,68.6,1020,3.31,129,58.88,Rain,heavy rain,28.2844,71.1044,1002.2,307.3972165766941,10.51,24.72,Tuesday,12197,Train_12197,NDLS,PNBE,NDLS,PNBE,9/12/2025 9:11,9/12/2025 9:12,9/12/2025 10:13,9/12/2025 10:24,12,24,NDLS,3,Major,6
295.34027196582815,294.41520841773485,306.5159315775861,307.0835310962175,76.1,1009,2.47,349,82.99,Thunderstorm,thunderstorm,26.32,89.0928,682.7,295.34027196582815,6.45,97.37,Thursday,12784,Train_12784,JAT,ALD,JAT,ALD,9/12/2025 17:18,9/12/2025 17:21,9/12/2025 18:19,9/12/2025 18:26,11,8,JAT,2,Minor,1
295.045488840616,283.14790535254525,296.01953199645067,306.64165088702083,74.9,1024,6.09,193,74.33,Haze,hazy sky,13.3571,72.5715,1195.4,295.045488840616,11.11,39.72,Thursday,12155,Train_12155,JAT,VSKP,JAT,VSKP,9/12/2025 11:36,9/12/2025 11:39,9/12/2025 12:36,9/12/2025 12:48,44,16,JAT,4,None,7
303.94885536900324,287.2613504758758,300.3078174852968,307.2997850336365,64.1,1011,13.9,31,67.77,Clear,bright and sunny,21.3377,83.9492,1236.0,303.94885536900324,14.33,59.9,Tuesday,12049,Train_12049,VSKP,PNBE,VSKP,PNBE,9/12/2025 18:57,9/12/2025 18:00,9/12/2025 19:58,9/12/2025 19:10,17,1,VSKP,2,Minor,1
299.49891792333295,309.5998777980144,293.1879817848561,296.5528397993862,60.3,1011,10.66,105,87.76,Haze,hazy sky,29.3743,80.1246,471.2,299.49891792333295,6.96,24.15,Thursday,12478,Train_12478,BBS,NDLS,BBS,NDLS,9/12/2025 7:39,9/12/2025 7:40,9/12/2025 8:39,9/12/2025 8:48,41,25,BBS,2,None,13
301.0590063177311,284.27486628704537,297.02312094128996,292.00885187510596,47.6,1004,6.28,203,51.91,Fog,dense fog,20.844,70.5126,542.6,301.0590063177311,12.65,49.05,Monday,12227,Train_12227,MAS,ALD,MAS,ALD,9/12/2025 0:42,9/12/2025 0:46,9/12/2025 1:44,9/12/2025 1:52,31,16,MAS,5,Major,6
303.87378008308303,294.96664460354066,280.1279664840132,305.7467460777411,63.5,1015,7.76,0,84.01,Thunderstorm,thunderstorm,22.4888,88.4949,1407.1,303.87378008308303,5.24,7.41,Monday,12950,Train_12950,ALD,JAT,ALD,JAT,9/12/2025 13:53,9/12/2025 13:55,9/12/2025 14:54,9/12/2025 14:00,22,30,ALD,1,Minor,5
306.70016025452696,298.54467202954356,285.6317474252554,295.53882339087767,49.8,1000,1.26,244,89.9,Haze,mist,28.8207,87.0367,288.9,306.70016025452696,8.75,3.47,Friday,12456,Train_12456,DDN,VSKP,DDN,VSKP,9/12/2025 22:03,9/12/2025 22:04,9/12/2025 23:07,9/12/2025 23:12,28,25,DDN,1,Minor,12
290.1398547055461,301.0739491163231,288.85559279615416,287.50326589210306,84.1,1008,14.77,71,85.48,Clear,bright and sunny,25.8542,80.4852,111.1,290.1398547055461,6.11,46.87,Thursday,12521,Train_12521,VSKP,MAS,VSKP,MAS,9/12/2025 5:14,9/12/2025 5:14,9/12/2025 6:17,9/12/2025 6:23,45,2,VSKP,4,None,10
291.2674885791983,296.7894605046074,292.1748006501954,307.64922058684425,52.5,1011,10.0,305,82.42,Haze,hazy sky,19.0523,74.5788,708.4,291.2674885791983,8.52,39.87,Sunday,12148,Train_12148,VSKP,VSKP,VSKP,VSKP,9/12/2025 13:19,9/12/2025 13:23,9/12/2025 14:19,9/12/2025 14:25,6,2,VSKP,5,None,14
282.81945819522605,280.2931254225755,279.3694623650715,308.47679630317043,43.5,1004,4.28,14,64.97,Rain,light rain,32.1761,72.4325,1211.8,282.81945819522605,6.74,13.69,Tuesday,12057,Train_12057,VSKP,ALD,VSKP,ALD,9/12/2025 1:43,9/12/2025 1:47,9/12/2025 2:43,9/12/2025 2:57,20,8,VSKP,2,Major,3
297.3484042298852,289.79383924731974,282.20072292659955,295.9892926842051,73.1,1021,8.79,52,59.25,Clouds,broken clouds,12.3893,77.2678,1168.9,297.3484042298852,8.73,68.76,Monday,12161,Train_12161,DDN,BBS,DDN,BBS,9/12/2025 8:19,9/12/2025 8:21,9/12/2025 9:23,9/12/2025 9:29,18,12,DDN,1,None,6
281.0782682139023,295.53134930154135,286.3044292337392,284.2709918192936,75.7,1019,1.64,7,79.39,Rain,heavy rain,34.8789,75.1086,1383.3,281.0782682139023,9.18,99.29,Saturday,12862,Train_12862,CSTM,NDLS,CSTM,NDLS,9/12/2025 11:53,9/12/2025 11:57,9/12/2025 12:57,9/12/2025 12:06,21,11,CSTM,1,None,4
293.9679405439738,282.635994974345,307.14598072703154,293.63478269750794,92.3,1021,14.49,329,62.18,Clouds,overcast clouds,11.209,80.1338,823.1,293.9679405439738,8.01,39.56,Thursday,12476,Train_12476,DDN,MAS,DDN,MAS,9/12/2025 4:54,9/12/2025 4:56,9/12/2025 5:57,9/12/2025 5:05,10,6,DDN,3,None,14
296.2793390412273,290.51880793627544,287.9404102130915,306.1061297838781,74.6,1023,2.62,45,57.04,Haze,hazy sky,8.4036,89.3282,195.1,296.2793390412273,11.57,62.46,Saturday,12106,Train_12106,JAT,PNBE,JAT,PNBE,9/12/2025 1:20,9/12/2025 1:24,9/12/2025 2:22,9/12/2025 2:32,39,19,JAT,2,Major,12
288.59623756384855,280.996093263741,292.4612317433625,309.0532208563869,60.7,1002,9.72,324,81.46,Fog,fog,32.0305,81.4991,903.6,288.59623756384855,14.19,96.3,Thursday,12426,Train_12426,DDN,DDN,DDN,DDN,9/12/2025 18:09,9/12/2025 18:11,9/12/2025 19:10,9/12/2025 19:15,21,28,DDN,5,Major,6
297.72499781707035,282.3573549146506,283.8829313821518,288.1041822749279,88.2,1004,3.68,113,62.5,Haze,mist,14.6137,87.7986,1178.7,297.72499781707035,9.01,83.15,Monday,12394,Train_12394,CSTM,NDLS,CSTM,NDLS,9/12/2025 6:29,9/12/2025 6:32,9/12/2025 7:30,9/12/2025 7:42,49,18,CSTM,1,Minor,4
280.91500749817146,291.9076982860479,296.32340213227303,284.0092083607581,72.4,1001,10.76,146,86.58,Clear,clear sky,27.7019,83.0176,185.3,280.91500749817146,6.92,46.36,Monday,12800,Train_12800,PUNE,PUNE,PUNE,PUNE,9/12/2025 6:23,9/12/2025 6:26,9/12/2025 7:24,9/12/2025 7:30,42,5,PUNE,5,Major,1
281.1204456624764,283.9814726212918,286.42049646547923,308.32051359398514,44.8,1013,11.65,165,83.63,Haze,hazy sky,29.8974,79.5049,300.4,281.1204456624764,7.71,73.75,Sunday,12185,Train_12185,JAT,DDN,JAT,DDN,9/12/2025 9:47,9/12/2025 9:51,9/12/2025 10:49,9/12/2025 10:01,44,15,JAT,2,None,5
304.6780168197897,297.02622544784674,284.2097773531528,293.68214816936626,74.0,1001,10.1,138,83.91,Clouds,broken clouds,31.1926,87.0922,67.8,304.6780168197897,13.54,12.81,Thursday,12557,Train_12557,NDLS,JAT,NDLS,JAT,9/12/2025 16:54,9/12/2025 16:58,9/12/2025 17:57,9/12/2025 17:03,10,8,NDLS,2,Minor,8
290.8057192423379,300.68394907411795,293.49717885337935,298.2528289280269,94.5,1012,9.22,116,80.86,Rain,heavy rain,34.773,79.4274,910.8,290.8057192423379,10.72,51.21,Thursday,12956,Train_12956,PNBE,PNBE,PNBE,PNBE,9/12/2025 13:39,9/12/2025 13:41,9/12/2025 14:40,9/12/2025 14:50,52,6,PNBE,1,Major,6
283.81181537955655,304.01760097327247,278.1651739748126,311.04197436152276,63.8,1006,13.39,298,85.24,Fog,fog,15.9391,87.3726,1335.8,283.81181537955655,9.55,27.91,Wednesday,12445,Train_12445,NDLS,JAT,NDLS,JAT,9/12/2025 10:51,9/12/2025 10:53,9/12/2025 11:51,9/12/2025 11:59,42,12,NDLS,4,Major,10
295.6672978016441,286.0045073273443,278.2299209794768,283.9969418374267,57.8,1009,1.18,275,82.23,Haze,hazy sky,27.1766,75.8315,1022.5,295.6672978016441,6.5,16.12,Friday,12640,Train_12640,MAS,VSKP,MAS,VSKP,9/12/2025 19:39,9/12/2025 19:40,9/12/2025 20:39,9/12/2025 20:50,53,19,MAS,5,None,9
303.0998065929583,285.0244774677721,284.57206427305573,301.44954022356285,48.6,1012,4.96,276,74.1,Haze,hazy sky,11.1158,72.5763,1474.0,303.0998065929583,9.5,42.63,Sunday,12916,Train_12916,NDLS,BBS,NDLS,BBS,9/12/2025 5:37,9/12/2025 5:40,9/12/2025 6:37,9/12/2025 6:49,25,12,NDLS,5,None,4
286.4746308249053,283.137035210032,279.10164087502466,284.223162677246,49.1,1015,3.72,337,61.83,Rain,moderate rain,18.9839,87.1063,141.4,286.4746308249053,7.78,13.1,Monday,12829,Train_12829,JAT,VSKP,JAT,VSKP,9/12/2025 7:02,9/12/2025 7:03,9/12/2025 8:06,9/12/2025 8:16,39,12,JAT,3,Major,10
298.68671427457,299.0929074863091,281.24077262392075,293.264067853995,66.0,1013,14.82,312,85.53,Fog,dense fog,30.8952,81.7483,1359.4,298.68671427457,14.43,69.9,Saturday,12447,Train_12447,NDLS,BBS,NDLS,BBS,9/12/2025 18:28,9/12/2025 18:29,9/12/2025 19:32,9/12/2025 19:42,27,9,NDLS,2,Minor,9
282.560423949813,301.19427179460706,288.16581948016255,306.1144363558034,75.7,1010,5.84,177,83.62,Thunderstorm,thunderstorm,17.9268,87.7818,1230.4,282.560423949813,13.84,45.62,Monday,12086,Train_12086,BBS,CSTM,BBS,CSTM,9/12/2025 18:07,9/12/2025 18:07,9/12/2025 19:09,9/12/2025 19:15,16,24,BBS,2,None,8
281.5504516350582,280.94758434476927,302.07757038739436,295.004166982669,44.8,1009,10.99,329,68.92,Haze,mist,23.9596,88.7565,505.7,281.5504516350582,5.84,53.11,Tuesday,12248,Train_12248,NDLS,CSTM,NDLS,CSTM,9/12/2025 23:28,9/12/2025 23:30,9/12/2025 0:29,9/12/2025 0:37,33,10,NDLS,1,Major,3
295.9406389470444,308.0863673873107,295.16145930107905,311.9154706170885,96.4,1005,10.27,353,51.56,Haze,hazy sky,21.6019,71.0726,1461.6,295.9406389470444,10.17,14.64,Friday,12840,Train_12840,ALD,JAT,ALD,JAT,9/12/2025 23:54,9/12/2025 23:54,9/12/2025 0:58,9/12/2025 0:01,31,22,ALD,1,Major,14
296.2190536483032,281.5591385095442,293.3800317786925,298.77177854839806,85.3,1003,3.18,153,75.54,Thunderstorm,thunderstorm with rain,25.4407,80.0194,467.5,296.2190536483032,7.25,13.98,Monday,12439,Train_12439,MAS,PUNE,MAS,PUNE,9/12/2025 23:09,9/12/2025 23:09,9/12/2025 0:09,9/12/2025 0:18,10,17,MAS,1,None,6
299.12289704494617,296.2388900590321,286.80466469624366,291.6348645790786,75.2,1020,3.58,200,52.02,Clouds,overcast clouds,34.2681,77.4993,1339.5,299.12289704494617,9.11,58.34,Thursday,12256,Train_12256,PNBE,JAT,PNBE,JAT,9/12/2025 16:04,9/12/2025 16:05,9/12/2025 17:08,9/12/2025 17:16,25,18,PNBE,3,Minor,4
301.78274001167983,301.2718155835275,305.9526115829845,288.6033397771426,89.7,1000,4.22,114,87.05,Clouds,scattered clouds,9.5049,82.5172,1327.1,301.78274001167983,13.77,98.5,Monday,12276,Train_12276,CSTM,CSTM,CSTM,CSTM,9/12/2025 23:10,9/12/2025 23:10,9/12/2025 0:10,9/12/2025 0:17,11,16,CSTM,4,Minor,1
309.27556238387604,306.1290737123826,289.91045123711575,292.5156160285849,44.8,1006,6.17,158,88.47,Clear,bright and sunny,23.497,85.8718,1148.6,309.27556238387604,10.28,9.63,Thursday,12789,Train_12789,ALD,DDN,ALD,DDN,9/12/2025 23:03,9/12/2025 23:05,9/12/2025 0:04,9/12/2025 0:12,47,4,ALD,1,Minor,9
295.48901044903585,301.42260796397284,280.6127830038731,293.1759982127865,68.6,1023,3.51,41,57.58,Rain,heavy rain,31.3018,75.6118,867.0,295.48901044903585,8.34,28.57,Thursday,12437,Train_12437,ALD,DDN,ALD,DDN,9/12/2025 17:48,9/12/2025 17:49,9/12/2025 18:50,9/12/2025 18:02,45,18,ALD,1,None,4
289.6886941882374,304.0518424920938,296.51199548353406,284.06141033171883,77.8,1008,0.29,246,77.06,Fog,fog,20.9973,81.136,224.0,289.6886941882374,7.08,86.95,Sunday,12515,Train_12515,ALD,PUNE,ALD,PUNE,9/12/2025 11:57,9/12/2025 11:59,9/12/2025 12:00,9/12/2025 12:02,20,3,ALD,1,None,11
303.85558584306114,290.18350577628416,281.41515180429803,293.0872259828032,89.7,1007,13.19,67,53.69,Haze,mist,10.1202,84.1746,821.4,303.85558584306114,13.0,7.23,Monday,12576,Train_12576,CSTM,PUNE,CSTM,PUNE,9/12/2025 8:34,9/12/2025 8:38,9/12/2025 9:37,9/12/2025 9:40,9,16,CSTM,3,None,14
288.12496753786223,304.44475341239536,288.3566942840508,295.92715559217675,87.0,1004,14.48,325,79.18,Haze,mist,23.1346,72.6886,567.4,288.12496753786223,11.25,87.59,Sunday,12946,Train_12946,BBS,PUNE,BBS,PUNE,9/12/2025 22:49,9/12/2025 22:49,9/12/2025 23:49,9/12/2025 23:56,19,14,BBS,5,Minor,5
293.1691426211691,282.40344539154023,293.22235816153426,303.68213256716416,56.6,1018,5.12,333,63.89,Clear,bright and sunny,16.966,86.2813,1198.7,293.1691426211691,9.68,52.43,Saturday,12201,Train_12201,BBS,JAT,BBS,JAT,9/12/2025 23:39,9/12/2025 23:40,9/12/2025 0:43,9/12/2025 0:44,25,24,BBS,4,Minor,3
282.353691440268,306.8444996818158,304.22667574055527,301.70188454164827,96.5,1009,5.08,195,77.24,Haze,mist,12.1834,82.1222,1149.3,282.353691440268,7.17,40.83,Saturday,12574,Train_12574,CSTM,PNBE,CSTM,PNBE,9/12/2025 15:55,9/12/2025 15:58,9/12/2025 16:59,9/12/2025 16:08,8,9,CSTM,5,None,4
280.7605223024637,296.4277712846121,292.80639741020354,303.26296965687465,47.5,1010,0.11,89,64.92,Rain,moderate rain,30.9239,88.9907,1370.4,280.7605223024637,8.34,30.97,Friday,12654,Train_12654,PUNE,ALD,PUNE,ALD,9/12/2025 17:11,9/12/2025 17:13,9/12/2025 18:11,9/12/2025 18:24,9,6,PUNE,2,None,13
308.87945244033773,304.5189330988748,299.0677629809499,282.2509104563057,92.5,1024,10.2,110,55.82,Clear,clear sky,22.0832,76.7906,71.5,308.87945244033773,14.6,29.71,Thursday,12755,Train_12755,DDN,MAS,DDN,MAS,9/12/2025 15:20,9/12/2025 15:20,9/12/2025 16:21,9/12/2025 16:29,11,4,DDN,2,None,9
305.0794036153662,293.569548535549,307.78450516997214,288.5300219874161,98.3,1014,12.38,358,66.24,Rain,moderate rain,33.1985,72.1629,1223.2,305.0794036153662,10.2,30.58,Saturday,12803,Train_12803,DDN,PUNE,DDN,PUNE,9/12/2025 15:15,9/12/2025 15:17,9/12/2025 16:15,9/12/2025 16:23,39,27,DDN,1,Minor,7
300.87922618281095,299.30733085589577,281.9446735969394,301.8505286519957,50.6,1005,2.2,144,54.51,Clear,bright and sunny,29.7624,80.13,1410.8,300.87922618281095,9.01,88.48,Friday,12796,Train_12796,BBS,MAS,BBS,MAS,9/12/2025 3:13,9/12/2025 3:15,9/12/2025 4:14,9/12/2025 4:22,40,2,BBS,5,Major,8
292.2685883324281,295.7920798280834,286.24194576558557,296.5196810453924,83.3,1014,2.39,274,73.08,Haze,hazy sky,26.7102,71.7162,1194.5,292.2685883324281,10.21,72.38,Monday,12179,Train_12179,JAT,PNBE,JAT,PNBE,9/12/2025 22:20,9/12/2025 22:24,9/12/2025 23:22,9/12/2025 23:28,19,23,JAT,3,Major,3
285.1988296021254,301.94768565265997,289.83728226792937,282.1594042700504,42.4,1004,11.85,178,51.64,Clear,clear sky,8.1357,89.3905,238.8,285.1988296021254,12.79,66.97,Friday,12685,Train_12685,CSTM,ALD,CSTM,ALD,9/12/2025 21:47,9/12/2025 21:49,9/12/2025 22:49,9/12/2025 22:56,32,10,CSTM,4,Minor,3
284.6931112801326,282.4488994609177,290.65484535616497,306.13483927295465,64.3,1018,9.24,240,71.09,Clouds,broken clouds,19.5512,70.7737,167.9,284.6931112801326,8.4,79.87,Friday,12324,Train_12324,BBS,PUNE,BBS,PUNE,9/12/2025 6:26,9/12/2025 6:30,9/12/2025 7:26,9/12/2025 7:37,6,11,BBS,5,None,14
287.50728694493785,281.81056251971694,290.3306322579664,305.18428719871014,71.0,1021,0.67,325,85.45,Fog,dense fog,13.3321,85.0701,80.2,287.50728694493785,6.79,25.71,Monday,12924,Train_12924,JAT,PUNE,JAT,PUNE,9/12/2025 0:35,9/12/2025 0:39,9/12/2025 1:37,9/12/2025 1:47,9,7,JAT,5,None,7
296.47679994118363,287.4130970203044,305.22833007669664,298.4525748898069,74.8,1018,9.34,318,83.51,Haze,mist,32.5915,80.502,961.7,296.47679994118363,10.85,61.8,Sunday,12622,Train_12622,DDN,PUNE,DDN,PUNE,9/12/2025 23:00,9/12/2025 23:04,9/12/2025 0:04,9/12/2025 0:06,11,26,DDN,4,None,8
301.43787768100185,284.7863404033956,299.42097933400566,283.99389977328815,96.2,1009,4.63,330,85.31,Thunderstorm,thunderstorm,12.7138,77.3724,963.0,301.43787768100185,11.65,46.01,Sunday,12686,Train_12686,NDLS,DDN,NDLS,DDN,9/12/2025 22:00,9/12/2025 22:00,9/12/2025 23:01,9/12/2025 23:08,26,25,NDLS,5,None,14
299.80592130153195,306.15350699776604,296.2371564227211,304.9954514859775,80.3,1011,5.53,152,86.88,Fog,fog,15.7236,71.3168,1481.0,299.80592130153195,12.13,78.24,Thursday,12474,Train_12474,BBS,PNBE,BBS,PNBE,9/12/2025 19:21,9/12/2025 19:23,9/12/2025 20:24,9/12/2025 20:33,53,5,BBS,5,Minor,5
288.3980169083783,286.5764196207413,287.28118153588343,299.5114076319409,68.9,1021,11.55,103,54.18,Haze,mist,21.9546,82.4433,627.2,288.3980169083783,13.82,30.93,Thursday,12664,Train_12664,MAS,MAS,MAS,MAS,9/12/2025 0:14,9/12/2025 0:16,9/12/2025 1:17,9/12/2025 1:25,35,26,MAS,4,Major,1
308.6459584198958,309.27595767457393,302.71371152663886,305.45879931473877,88.6,1003,12.16,74,55.15,Fog,dense fog,15.1108,81.7044,531.3,308.6459584198958,8.71,64.32,Monday,12975,Train_12975,NDLS,BBS,NDLS,BBS,9/12/2025 7:51,9/12/2025 7:55,9/12/2025 8:53,9/12/2025 8:04,36,4,NDLS,3,Major,3
302.13690750087306,290.1068737531332,306.6518153445497,304.5524097718752,97.0,1017,6.01,127,72.28,Clouds,scattered clouds,13.6663,75.6177,955.4,302.13690750087306,5.75,88.22,Monday,12399,Train_12399,NDLS,BBS,NDLS,BBS,9/12/2025 22:19,9/12/2025 22:21,9/12/2025 23:20,9/12/2025 23:28,12,26,NDLS,4,Minor,5
296.63062157534205,285.463537470661,302.63594847650677,306.0900621587351,41.3,1015,14.21,198,85.76,Fog,fog,24.1757,88.2044,1247.1,296.63062157534205,14.58,40.22,Wednesday,12867,Train_12867,BBS,PNBE,BBS,PNBE,9/12/2025 7:02,9/12/2025 7:04,9/12/2025 8:06,9/12/2025 8:12,45,6,BBS,1,None,3
298.35162238703055,303.69095521427437,278.0469531557442,297.54024199213876,99.0,1007,6.1,153,88.97,Clear,clear sky,10.4011,76.0822,1408.3,298.35162238703055,9.35,6.66,Wednesday,12216,Train_12216,JAT,PUNE,JAT,PUNE,9/12/2025 9:13,9/12/2025 9:17,9/12/2025 10:16,9/12/2025 10:25,46,28,JAT,1,Major,14
292.5880018728337,299.7612332650263,297.09204110550223,286.2097355458055,45.2,1003,11.58,55,51.85,Fog,dense fog,9.5705,78.9945,1214.5,292.5880018728337,11.23,51.61,Tuesday,12808,Train_12808,MAS,BBS,MAS,BBS,9/12/2025 0:08,9/12/2025 0:11,9/12/2025 1:12,9/12/2025 1:17,15,2,MAS,1,Minor,1
287.43192968503473,294.94587149359415,279.534061443263,302.13472420139067,88.9,1024,7.26,277,64.23,Haze,mist,18.0506,80.8752,668.7,287.43192968503473,11.66,34.6,Saturday,12960,Train_12960,JAT,MAS,JAT,MAS,9/12/2025 20:18,9/12/2025 20:21,9/12/2025 21:22,9/12/2025 21:31,5,2,JAT,1,None,7
290.67918035953784,296.6609065281289,285.72821661001166,300.61421355155915,56.8,1022,13.46,344,58.52,Thunderstorm,thunderstorm with rain,27.4579,72.0046,970.6,290.67918035953784,10.47,67.22,Thursday,12452,Train_12452,ALD,BBS,ALD,BBS,9/12/2025 20:39,9/12/2025 20:43,9/12/2025 21:42,9/12/2025 21:47,51,16,ALD,2,Major,1
302.7353833139311,301.57605334816793,279.7857410104331,304.2675956159726,47.9,1011,13.62,18,80.24,Thunderstorm,thunderstorm with rain,22.9798,88.6432,1291.6,302.7353833139311,7.05,95.1,Friday,12403,Train_12403,JAT,MAS,JAT,MAS,9/12/2025 13:33,9/12/2025 13:33,9/12/2025 14:36,9/12/2025 14:45,44,28,JAT,3,Minor,10
280.4318046588927,286.85364223993895,296.11386358848165,287.09643018152207,66.4,1001,1.31,158,75.61,Rain,heavy rain,19.4177,77.4907,761.4,280.4318046588927,12.55,48.56,Saturday,12964,Train_12964,JAT,PUNE,JAT,PUNE,9/12/2025 13:03,9/12/2025 13:05,9/12/2025 14:05,9/12/2025 14:10,23,25,JAT,2,Major,13
283.4821792152075,309.8900174817023,298.5976974047782,287.8492559970087,78.6,1003,14.05,25,54.8,Fog,dense fog,23.2753,71.6156,364.2,283.4821792152075,13.04,46.62,Tuesday,12931,Train_12931,PUNE,PUNE,PUNE,PUNE,9/12/2025 9:32,9/12/2025 9:34,9/12/2025 10:33,9/12/2025 10:41,48,23,PUNE,5,Major,6
281.38007926065256,309.24379486440347,281.43462914197715,308.71228551657987,62.9,1004,12.38,168,69.34,Thunderstorm,thunderstorm with rain,17.8672,77.7458,296.1,281.38007926065256,10.53,65.46,Saturday,12988,Train_12988,VSKP,JAT,VSKP,JAT,9/12/2025 18:42,9/12/2025 18:45,9/12/2025 19:42,9/12/2025 19:54,42,23,VSKP,5,Minor,6
281.2218640695691,299.5097705904081,289.51516649134936,304.49933395356214,43.3,1002,11.87,22,77.42,Fog,dense fog,33.276,82.0041,50.2,281.2218640695691,9.89,10.35,Tuesday,12239,Train_12239,PNBE,CSTM,PNBE,CSTM,9/12/2025 15:36,9/12/2025 15:40,9/12/2025 16:37,9/12/2025 16:50,46,13,PNBE,4,Minor,14
305.6638175203302,285.98627352787435,291.68709526866627,309.2468546610097,76.0,1008,3.01,46,81.16,Thunderstorm,thunderstorm,9.4824,80.2731,1091.4,305.6638175203302,6.14,25.35,Sunday,12737,Train_12737,VSKP,DDN,VSKP,DDN,9/12/2025 8:01,9/12/2025 8:01,9/12/2025 9:01,9/12/2025 9:12,41,21,VSKP,1,Major,7
301.10973578140073,300.40684727293876,289.0715906528275,304.7614596349176,94.1,1020,12.08,12,50.8,Fog,dense fog,26.1816,83.8908,211.1,301.10973578140073,5.84,91.9,Friday,12185,Train_12185,MAS,ALD,MAS,ALD,9/12/2025 19:26,9/12/2025 19:30,9/12/2025 20:29,9/12/2025 20:31,11,7,MAS,4,Major,12
294.22521487261974,282.1659522693753,281.6307500145558,299.9146591797091,63.0,1017,12.75,216,85.62,Haze,mist,32.0646,71.1097,403.6,294.22521487261974,8.4,66.99,Sunday,12047,Train_12047,MAS,ALD,MAS,ALD,9/12/2025 15:44,9/12/2025 15:47,9/12/2025 16:48,9/12/2025 16:52,43,25,MAS,5,Minor,11
282.93502481953004,280.91957506617416,290.5684337056243,301.6239821108362,53.0,1010,4.34,321,72.77,Fog,fog,29.7049,75.6908,481.9,282.93502481953004,8.11,1.34,Wednesday,12977,Train_12977,CSTM,VSKP,CSTM,VSKP,9/12/2025 19:16,9/12/2025 19:19,9/12/2025 20:17,9/12/2025 20:22,59,26,CSTM,1,None,1
294.748476253505,287.7304866553364,300.53534143425253,308.6738377182003,66.6,1002,14.28,193,82.48,Haze,mist,12.9691,86.3846,862.6,294.748476253505,14.54,20.46,Tuesday,12385,Train_12385,JAT,DDN,JAT,DDN,9/12/2025 7:48,9/12/2025 7:50,9/12/2025 8:52,9/12/2025 8:54,29,5,JAT,3,None,11
294.204153123417,293.8786887021795,280.13022993599765,299.3642026353582,42.9,1024,0.75,143,82.32,Haze,hazy sky,15.99,71.5979,627.0,294.204153123417,12.84,68.28,Saturday,12207,Train_12207,NDLS,PUNE,NDLS,PUNE,9/12/2025 6:49,9/12/2025 6:50,9/12/2025 7:50,9/12/2025 7:00,58,25,NDLS,5,None,3
285.19605609730047,306.0481751622514,280.4054004224571,300.9717397298516,89.2,1022,2.25,72,57.59,Rain,heavy rain,27.3603,87.1097,1028.3,285.19605609730047,11.6,76.44,Wednesday,12156,Train_12156,VSKP,ALD,VSKP,ALD,9/12/2025 10:52,9/12/2025 10:52,9/12/2025 11:53,9/12/2025 11:59,26,17,VSKP,4,None,12
293.0155494771392,301.8150720929892,288.6431387550795,286.69430148010804,89.6,1001,8.06,155,54.41,Thunderstorm,thunderstorm with rain,10.2753,71.8379,130.7,293.0155494771392,10.18,83.99,Friday,12224,Train_12224,CSTM,MAS,CSTM,MAS,9/12/2025 20:59,9/12/2025 20:59,9/12/2025 21:03,9/12/2025 21:06,31,13,CSTM,4,Minor,9
291.9551420319212,302.28119563599944,306.25177134856773,296.2176366034831,75.3,1008,8.64,76,78.85,Clear,bright and sunny,29.9203,86.6891,229.7,291.9551420319212,6.67,29.22,Friday,12143,Train_12143,ALD,VSKP,ALD,VSKP,9/12/2025 5:30,9/12/2025 5:31,9/12/2025 6:32,9/12/2025 6:40,45,15,ALD,5,None,2
298.4755029415665,292.76480003344227,298.05717940168745,303.491913358743,61.2,1013,9.68,168,56.26,Haze,mist,27.4105,77.2158,773.9,298.4755029415665,14.78,93.1,Thursday,12418,Train_12418,PNBE,BBS,PNBE,BBS,9/12/2025 14:40,9/12/2025 14:43,9/12/2025 15:43,9/12/2025 15:50,51,28,PNBE,2,Major,14
299.0528095260293,290.3780497764089,298.36009870017693,290.12828094949094,88.0,1003,0.25,286,84.0,Thunderstorm,thunderstorm with rain,27.6994,82.2442,538.6,299.0528095260293,8.75,55.29,Monday,12110,Train_12110,JAT,BBS,JAT,BBS,9/12/2025 18:05,9/12/2025 18:09,9/12/2025 19:07,9/12/2025 19:10,42,3,JAT,3,None,5
